"contentPlain","词义辨析","定语从句","短语辨析","固定句型","状语从句","句型","过去分词","现在分词","形容词","现在进行时","疑问句","一般现在时","表语从句","一般将来时","形式主语","被动语态","不定式","现在完成时","情态动词","一般过去时","主语从句","同位语从句","宾语从句","发音","过去完成时","过去进行时","将来进行时","其他","虚拟语气","现在完成进行时","不可数名词","不定代词","过去完成进行时","定冠词","零冠词","过去将来时","将来完成时"
"The rotting bananas area bad smell, so you’d better throw them away.A．giving offB．giving upC．giving awayD．giving in","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Nothing can ________ face-to-face communication between parents and kids.A．replaceB．take placeC．take place ofD．in place of","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"It was my mother that carried me ________ my hard time in middle school.A．forwardB．outC．onD．through","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"—Few of the children here have traveled abroad, ________? —________. Most of them are from poor families in the rural areas.A．haven’t they; Yes, they haveB．haven’t they; No, they haven’tC．have they; No, they haven’tD．have they; Yes, they have","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"It was in the labwas taken charge of by Professor Harristhey did the experiment.A．which; thatB．that; whatC．whom; thatD．that; which","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Susan her well-paid job and was working as a volunteer in the neighborhood when I visited her last year.A．had quitB．quitC．has quitD．was quitting","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"He has two sons,work as chemists.A．both of whichB．both of whomC．both of whoD．both of them","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The exact year  Angela and her family spent together in China was 2008.A．thatB．whenC．in whichD．of which","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The museum will open in the spring with an exhibition and a viewing platform  visitors can watch the big glasshouses being built.A．whichB．thatC．whereD．when","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"You’d better give up smoking, for cigarette smoking the risk of cancer.A．multipliesB．narrowsC．reducesD．misses","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Throughout history, there appeared many celebrities in Shandong who had great upon Chinese culture.A．impressionB．leadershipC．influenceD．intelligence","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"I still remember the day _______ I first came to senior high.A．whereB．on whichC．for whichD．whose","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"If it had an artificial _________ system for taking care of the pet daily, will you want to get one?A．intelligenceB．procedureC．determinationD．disappointment","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"There is no doubt that taking exercise is good to __________ development.A．metalB．mentalC．moralD．material","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"I couldn’t catch what he said. He spoke in a pig‘s ________.A．whistleB．whisperC．winkleD．shrink","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"He had been a largely _________ vice-president and before that an unexceptional state governor.A．activeB．passiveC．positiveD．native","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"They ________ to the company about the delay of the flight.A．complainedB．appealedC．addictedD．devoted","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"He was in a receiving line at a ________ dinner honoring him for his nonprofit work.A．fancyB．majorC．seniorD．available","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The park is intended for children ________ sand amusement.A．roastingB．wrestingC．featuringD．majoring","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"It ________ to him that he had left his key in the room.A．occurredB．struckC．hitD．remembered","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"A man is known by the ________ he keeps.A．companyB．philosophyC．evidenceD．energy","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"At the moment, the foreign friends you referred to _________ forward to _________ around our university.A．are looking, being shownB．are looking, showingC．look, being shownD．look, showing","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"We must reached a stage ________ we must take effective measures to protect the environment from being polluted and prevent the situation _____________ we can’t deal with.A．that, whereB．which, whereC．when, whichD．where, which","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"In the laboratory Watson found Sherlock Holmes ________ at a desk with his attention ________ on some experimental equipment.A．seated; focusingB．seating; focusedC．sat; focusingD．sitting; focused","1","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Despite a strong wind, children are still looking forward_________ the outdoor activity at the weekend.A．to cancelingB．not to cancelingC．not to cancelD．to not canceling","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The girl dressed in the latest fashion is ________ in her appearance but rude in her speech.A．outgoingB．elegantC．independentD．passive","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Our boss is a ________ man and treats us to mid- morning snacks (小吃) from time to time.A．annoyedB．generousC．selfishD．reliable","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"________ his English, he gets up early to listen to the radio every morning.A．To improveB．improvingC．improvedD．to be improved","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"More than one person ________ in the accident.A．are injuredB．has been injuredC．was injuredD．injured","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"I was so disappointed at that restaurant—its service failed to live up to its________.A．recognitionB．recreationC．reputationD．registration","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"—My schedule is quite __________. —I could arrange to meet with you any day next week.A．accessibleB．flexibleC．sensibleD．responsible","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"is strongly recommended is that we should never trust such peoplealways over-praise you to your face.A．It; whichB．As; thatC．What; asD．It; who","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Apparently, it is difficult for the people ________ in poverty-stricken areas to get contact with the outside world through the Internet.A．to trapB．trappingC．trappedD．to be trapped","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"You’d better________ the sentence because it is too difficult for the pupils to understand.A．cut downB．cut outC．cut offD．cut across","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Is this the very book _________ shows how _________ we prepare for the interview?A．which; willB．that; doC．that; /D．which; /","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"_________ the fact that doctors have warned that smoking does harm to health, _________ people still keep on smoking.A．Despite; the number ofB．Despite; a number ofC．Even though; a number ofD．In spite of; the number of","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"The reason _________ I was late for the appointment was _________ I met an old friend on the way.A．why; thatB．why; becauseC．for; thatD．that; that","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Soldiers and volunteers worked as hard as they could _________ away bricks and rocks, and rescue those _________ under the ruins.A．to pull; were buriedB．to pull; buriedC．pull; were buriedD．pull; buried","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"When their children lived far away from them, these old people felt _________ from the world.A．cut outB．cut offC．cut upD．cut away","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"He was in charge of the football team, but he didn’t _________ play.A．powerfullyB．curiouslyC．actuallyD．positively","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The good service at the hotel the poor food to some extent.A．got rid ofB．kept up withC．made up forD．made up","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"We can conclude from his look that he is about thisproblem.A．annoyed, annoyed, annoyingB．annoying, annoying, annoyedC．annoying, annoyed, annoyingD．annoyed, annoying, annoyed","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Professor Li preferred lectures to his students to to meetings on scientific developments.A．to give; inviteB．to give; be invitedC．giving; invitingD．giving; being invited","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"There was time he had been looked down upon by others.A．a; thatB．a; whenC．/; whenD．/; that","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The doctor recommended that Mike immediately for his health，A．should quit to smokeB．had to quit smokingC．must quit to smokeD．quit smoking","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
