"contentPlain","词义辨析","一般将来时","句型","同位语从句","短语辨析","状语从句","定语从句","一般现在时","被动语态","一般过去时","其他","现在进行时","过去分词","过去完成时","形容词","现在完成时","不定代词","不定式","现在分词","主语从句","表语从句","宾语从句","过去进行时","现在完成进行时","情态动词","将来进行时","发音","虚拟语气","过去完成进行时","过去将来时","将来完成时","动名词"
"In ancient China lived an artist __________ paintings were almost lifelike.A．whoseB．hisC．whichD．who","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The teacher asked the student to describe the painting ______ .A．in detailsB．on detailC．in detailD．detailing","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"In ancient times, horses are very important means of ________.A．transportB．transformC．transmitD．transplant","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"It was an ________ cold winter’s evening, freezing fog hanging in the air.A．frequentlyB．extremelyC．hardlyD．suddenly","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"It was the training ________ he had at school ________ made him a good jumper.A．what; whatB．what; thatC．that; thatD．that; what","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The Internet has made it possible for friends and family to keep in touch easily__________ they are on opposite sides of the world.A．as ifB．what ifC．even ifD．if only","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The stories __________ were written by Mark Twain are often humorous.A．whichB．theyC．itD．what","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Be quiet! A bird ______ something on the window.A．ateB．eatsC．is eating","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The film brought the hours back to me ________ I was taken good care of in that far-away village.A．whenB．untilC．thatD．where","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"–How are things going ?-Well, they have set out to deal with the present situation____ they think draws their immediate attention.A．whatB．whereC．whenD．which","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"I learnt a new language ______ allows me to “speak” with my friend ______ has a hearing problem.A．that ; whichB．which ; thatC．whose ; whoD．where ; that","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"After-school activities sometimes can ______ a lot of our time.A．hold upB．make upC．take upD．pick up","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"– Have you finished that long article written by the famous scientists?– No, I used up my ________. It’s too long and I only stopped halfway.A．determinationB．trustC．patienceD．strength","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"— ______ he doesn’t show up at the conference?— Then I’m afraid we’ll have to start without him.A．How aboutB．What ifC．How comeD．So what","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The population of Africa ______ all the time. No one knows what it will be like in the coming years.A．is expandingB．will expandC．was expandingD．has expanded","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The Wi-Fi is so far away that my phone can’t get a strong ______.A．symbolB．signalC．programD．direction","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Longji Rice Terraces provide a perfect environment for birds and fish, some of which feed on insects ______ can harm the rice crops.A．whatB．whereC．thatD．whom","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The police ______ searching our neighbor’s house. What do you suppose ______?A．are; has happenedB．are; is happenedC．is; would happenedD．were; did happen","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Who do you guess ______ where I ______ just now?A．lie; layB．is lying; layC．lies; lainD．lied; laid","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"He said he would never forget the day ________ he spent with his girlfriend in the country.A．thatB．whenC．howD．where","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"That is the reason ________ he gave us for carrying out the plan.A．becauseB．whyC．whenD．which","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"As well as ________ the fresh air, we enjoyed the beautiful scenery.A．breathB．breatheC．breathingD．to breathe","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The teacher and writer ________ coming to our school this afternoon.A．isB．areC．beD．was","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"There’re little oranges in the box, ________?A．are thereB．aren’t thereC．are theyD．aren’t they","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Even though Tu Youyou is not interested in fame, she has become a scientist  work is internationally renowned.A．whichB．whereC．whoseD．as","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"One day, my two brothers and I were coming back from the islands  we often risked going and got more fish than others.A．thatB．whichC．whenD．where","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"As you can see, the reason  I’m here to tell you the story is  I made the right decision.A．that; thatB．that; whyC．why; thatD．why; why","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"In the dark street, there wasn’t a single person  she should turn for help.A．to whichB．to whomC．into whomD．into which","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"In order to pass the class, among other criteria, we had to write a paper on how we plan to________ what we would learn in class to our future professions and, eventually, to our lives.A．addB．exposeC．applyD．compare","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Some regard AI as a potential major threat to humans. However, others this fear.A．appreciateB．dismissC．addressD．recall","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"On arrival at the village, the author was warmly by local villagers.A．recordedB．recognizedC．receivedD．refreshed","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"—Why do you call him Mr. Knowledgeable?—Because he knows almost everything ________ we want to know.A．whichB．whatC．whoD．that","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"--Do you think math is the most difficult subject?--No. ________, as long as we work harder, nothing is difficult.A．FinallyB．RecentlyC．MainlyD．Actually","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"--Have you watched the film “All River Red” (满江红) during the Spring Festival?--Yes. It is very ________ among people of different ages.A．popularB．practicalC．pleasantD．powerful","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"They made reservations at restaurants where the cost of a bottle of wine_________ a college year’s monthly rent.A．sharedB．paidC．equalledD．collected","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"We felt it would be a rewarding experience for our children to grow up seeing other cultures and learning to love others as a(n)_________.A．companionB．reminderC．equalD．individual","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"This was the first time I_________ to learn a song, because my voice cracked(破音)as I switched to a head voice.A．struggledB．expectedC．promisedD．decided","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"However, later when I learned from my friends that my dad defeated all competitors and won everyone’s admiration, I found that mixed in with my embarrassment was a touch of pride. I had needed someone else to show me what I_________ in my dad. It wasn’t the fact that he’d won; it was more than that.A．recommendedB．toleratedC．doubtedD．appreciated","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"That split second decision of wearing the helmet changed my entire life, and turned this_________ accident into a minor one.A．ridiculousB．strangeC．majorD．vital","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Many Western companies have tried to imitate such Asian ways of doing things, which are_________ on general agreement.A．spentB．basedC．keptD．fed","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"From that day on, Simon had sat up straighter, paid more attention, smiled more, and became happy. It taught me the most valuable lesson over the years of my teaching career. A small kindness can indeed________.A．take powerB．prove a pointC．make a differenceD．catch attention","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Take the donkey to the place where you tie him every day. ________to tie him using an imaginary rope. I promise he won’t run away.A．BelieveB．LearnC．WishD．Pretend","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"During my childhood, I was constantly involved in something that included people’s viewing my achievements or my________.A．naturesB．backgroundsC．scoresD．failures","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"There is an English saying: “Laughter is the best medicine.” Until recently, few people took the saying seriously. Now, however, doctors have begun to look into laughter and the___________ it has on the human body.A．harmB．strengthC．effectD．good","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
