"contentPlain","幂函数","函数单调性","指数函数","基本不等式","解不等式","函数奇偶性","分段函数","集合的运算","函数图象","函数零点","对数函数","特称（存在性）命题","恒成立问题","函数根分布","函数的概念","三角函数","复合函数","充要条件","容斥原理","集合","导数"
"若∃ x∈{ x||≤x≤3}，使得x^2-2a x+a+2<0成立，则实数Q的范围是（）A．  a≥1  B．  a≥2  C．  a≥3  D．  a≥11/5","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"已知a,b∈ℝ，则“a≻b”是“a^2+1>2b”的（）A．充分不必要条件  B．必要不充分条件  C．充要条件  D．既不充分也不必要条件","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"已知非空集合A={x|a-1≤x≤2a+3}，B= {x]-1≤x≤4}，若“x∈B”是“x∈A”的必要条件，则实数Q的取值范围是（）A．  [0,1/2]  B．  (0,1/2)  C．  [0,+x x)  D．  (-∞,1/2)","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0"
"下列命题中的真命题是（）A．  ∃x∈𝐑  ，  x^2+1≤0  B．若   x> 0  ，则  2-3x-4/x  的最小值是  2-4√(3)  C．“  a+b=0  ”的充要条件是“  a/b=-1  ”  D．“  a≫1  ，  b>1  ”是“  a b>1  ”的充分条件","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"已知a>0，b∈ℝ，若 x>0时，关于x的不等式( a x-2 ) ( - x^2-b x+4 )≤0恒成立，则θ+3/Q的最小值为（）A．  5/3  B．  5/2  C．  2√(2)  D．  2√(3)/3","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"已知集合M={x|2≤x≤5i，N={ _y y∈ℝ | 3≤y≤6 id .，则M∩N=（）A．  *li3_iA_i∋|↓  B．  [,]  C．  [2,6]  D．  ł_i2ł,3ł,4ł,5ł,6ł_i","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"设a=-log_1/2ż̅̇ ^8, b=1.6^0.5, c=sin1.6，则a,b,c的大小关系是（）A．  a<b<c  B．  c<b<a  C．  b<a<c  D．  b<c<a","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0"
"已知集合U=_↑-1,0,2,3,6↑,A=↑↑-1,0↓∈1,B=↑†2,3↓  ，则( C_l JA ) ∩( C_l JB )=（）A．  _i⊗_j^j  B．  |2,3^†  C．  ι-2, -1, 3ι  D．  ^t-1,0,3,","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"在R上定义的函数f(x)是奇函数，且f( x )=f( 2-x )，若f(x)在区间[1,2]上是减函数，则关于f(x)下列说法正确的是（）A．在区间  [0,1]  上是增函数，在区间  [3,4]  上是增函数  B．在区间  [0,1]  上是增函数，在区间  [3,4]  上是减函数  C．在区间  [0,1]  上是减函数，在区间  [3,4]  上是增函数  D．在区间  [0,1]  上是减函数，在区间  [3,4]  上是减函数","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"若函数f(x)=m x^3+nln(√(x^2+1)+x)+1（Jℳ，1为常数）在区间[1_·, 3]上有最大值r，则f(x)在区间[-3/3, - |]上（）A．有最大值  𝕆  B．有最大值  𝐒̂  C．有最小值  -S̃  D．有最小值  -7","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"“函数f(x)=|𝐠( a x^2-a x+1 ).的定义域为R”是“ 0<a<4”的（）A．充分不必要条件  B．必要不充分条件  C．充要条件  D．既不充分也不必要条件","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0"
"已知集合M=⌊x|x≥1⌋, N=⌈x|x<2⌉，则ζ_3(M†N)（）A．  [1,2}  B．  (-∞,1) ∪[2,+∞)  C．[0，1]  D．  (-∞,0)∪[2,+∞)","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"若δ𝐧θ=cosθ，则sinθ(sinθ+cosθ)=（）A．-1  B．0  C．1  D．2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"下列命题错误的是（）A．  (a+b/2)^2≥a b  B．若  a+b=1  ，且  a>0  ，  b>0  ，则  1/a+1/b≥4  C．若  a≫1  ，则  a+1/a-1≥2  D．若  x-2|+|x+3|≥5  ，则当且仅当  x∈(-∞,-3]0[2,+∞)  时，等号成立","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"已知a≻b，且a b≠0，则下列不等式成立的是（）A．  a c>b c  B．  a>b-1  C．  a^2>b^2  D．  1/a<1/b","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"已知函数f( x )=2^α/3+2^2^α/3，若f(x+a)为偶函数，则实数a=（）A．0  B．1  C．3  D．6","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"已知函数f(x)是定义在[-4,a-1]上的偶函数，在[-4,0]上单调递增．若f(x+q/5)<f(-2)，则实数𝐗̅的取值范围是（　　）A．  ( - ∞, - 3 )∪( 1, +∞ )  B．  (-3,1)  C．  [-5,-3)∪(1,3]  D．  [-3,1)∪(3,5]","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"已知函数f(x)=x_3^2，记a=f(.1/2)，b=f(log_321/2)，c=f(1/2)，则（）A．  a<b<c  B．  a<c<b  C．  b<a<c  D．  c<a<b","1","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"已知a>0,b>0，且a b-4b+1=0，则1/a+9b的最小值是（）A．2  B．4  C．6  D．8","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"已知集合A=𝔣 x|-|<x<1𝔦，B= :x|0≤x≤2  |，则4∪B=（）A．  ⌊χ⌋-⌋⩽χ}  B．  |x|-|c x_-^<Y|  C．  ||x|0≤x<1÷  D．  |x|0≤x≤25","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"设A={(x,y)|y=x^2-x}，B={(x,y)|y=x}，则A^|B=（）A．  |(0,0) , (2,2)|  B．  |(0,0)|  C．  |(2,2)_1^1  D．  ∂","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"不等式t(√(x)+√(y ))≤√(2)√(x+y )对所有的正实数𝐗̅，𝐲恒成立，则𝐼的最大值为（）A．2  B．  /2  C．  √(2)/2  D．1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"已知2<a<4，-2<b<-1，则a-b的取值范围是（）A．  (3,4)  B．  (4,5)  C．  ( 5,6 )  D．  ( 3,6 )","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"命题D/：∀x >2，x^2-1>0，则 ^∘p是（）A．  ∀x≤2  ，  x^2-1<0  B．  ∀x >2  ，  x^2-1<0  C．  ∃x>2  ，  x^2-1≤0  D．  ∃x≤2  ，  x^2-1≤0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"下列命题中正确的是（）A．若  a>b>0  ，则  a^2>b^2  B．若  a<b  ，则  a c^2<b c^2  C．若  a<b  ，则  1/a>1/b  D．若  a≻b  ，则  a c>b c","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"自2024年起，江西新高考采用“3+1+2”模式，其中，“3̅”为全国统考科目，即语文、数学、外语；“𝐥̂”为首选科目，考生要在物理、历史科目中选择|||门；“𝒟”为再选科目，考生可在思想政治、地理、化学、生物学λ个科目中选择𝒟门.已知某校首选科目为物理的考生有𝔰 𝔬0人，其中再选科目选了化学的有560人，再选科目没有选生物学的有480 人，再选科目同时选了化学和生物学的有320人，则该校首选科目为物理的考生中，再选科目同时选了思想政治和地理的人数是（）A．  s_0  B．  160  C．  240  D．  320","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"已知px<-2或x>0,q:x>a，且𝒞是D/的充分不必要条件，则a的取值范围是（）A．  a≤2     B．  a≤0  C．  a>0  D．  a≥0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0"
"不等式1_-2x/3x+1≥1的解集是（）A．  {[ x|·1/3<x≤0} ]  B．  {[ x|·1/3≤x≤0} ]  C．  {[ x|·1/3<x≤1/2} ]  D．  {[ x|·1/3≤x≤1/2} ]","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"有下列关系式：①ø_ U\B/；②ø_ U⊆ø{b,a}；③𝒪={ 𝒪}；④i.0⟩=∅；⑤∅⊆{0}；⑥0∈i0 ·.其中不正确的是（）A．①③④  B．②④⑤  C．②⑤⑥  D．③④","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"已知函数f(x)=a x(x^+4),x^>x(x-4) ,x^<(0)，若f[f(⌣1)]=9/2，则实数a=（）A．  1/10  B．  1/5  C．  1/4  D．  1/2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"已知sinα=-1/3，则sin(π+a/2)cosa/2-cos^2(π/4-α/2)的值为（）A．  - 1/6  B．  -1/2  C．  1/6  D．  1/2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"函数f(x)=2x-2/x^2-2x+2在区间[-1,3]上的图象大致是（）A．      B．      C．      D．","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0"
"已知sin( α+β )=1/3，sin( α-β )=3/3，则ltdIQ/ldiJβ的值为（）A．－2  B．2  C．－3  D．3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"已知函数f(x)=(1/ℭ)^x(x-x)在区间( - 1,0)上单调递增，则Q的取值范围是（）A．  [0,+x x)  B．  [-2,+∞)  C．  (-∞,0]  D．  (-∞, -2]","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"“学如逆水行舟，不进则退；心似平原跑马，易放难收”（明《增广贤文》∫_^ψ(是勉励人们专心学习的.假设初始值为|||，如果每天的“进步率”都是|ψ_0，那么一年后是(|+|0_0)^3/65=|0|^3/65；如果每天的“退步率”都是|ψ_0，那么一年后是(1-|9_0)^365=0.99^365.一年后“进步者”是“退步者”的1.01^365/0.99^365=(1.01/0.99)^365≈1481倍.照此计算，大约经过（）天，“进步者”是“退步者”的𝒟倍（148/1024近似取/2计算）.A．33  B．35  C．37  D．39","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"函数y=log_1/3([ - x^2+4x+12 );               ]的单调递减区间是（）A．  (-∞,2)  B．  (2,+∞)  C．  ( - 2 , 2 )  D．  ( -2,6 )","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0"
"函数f( x )=2x/e^x+c^-x的大致图象是（）A．    B．    C．    D．","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"函数f( x )=√(x-2)+lnx的定义域是（）A．  ( 0 , + x )  B．  (0,2|  C．  ( 0 , 2 ) ∪ ( 2 , + x )   D．  [2,+∞)","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0"
"若函数y=a^c（a>0，且a≠1）的图象过点(1/2,1/3)，则函数y=log_a|x的大致图象是（）A．      B．      C．      D．","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0"
"若函数y_1=a·log_Xx,y_2=b·2x, y_3=c·2^∨，则由图象可得f(x) , g(x)，h( x )依次对应的函数为（）A．  y_1,y_2,y_3  B．  y_2y_1,y_3  C．  y_3,y_2,y_1  D．  𝒱_1𝒱_3, 𝒱_2","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0"
"已知X^+ y^- 1/χ+4/y+ℵ_n y^> 0⟩，则x+y的最小值为（）A．  𝔰√(3)  B．9  C．  4+√(26)  D．10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"关于𝐗̅的一元二次方程x^2+x+m=0有实数解的一个必要不充分条件的是（）A．  m<1/2  B．  m≤1/4  C．  m<-1/2  D．  m<1/4","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"已知全集为𝑈，集合M，N满足M⊆N⊆U，则下列运算结果为U的是（）.A．  M∪N  B．  (C_i jN)∪(C_i jM)  C．  M∪( C_UN)  D．  N∪( C_i/M)","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"已知实数x·y>0，且2/x+1/y=1，若2x+y>m^2-8m恒成立，则实数Jℳ的取值范围为（）A．  |m|-1<m<9|  B．  |m|-9<m<1|  C．  ^im|-1≤m≤9|  D．  [m]m<-1  或  m>9_j^1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"不等式( x-1 ) ( 3-x )≥0的解集是（）A．  |x|_X<1  或  10^+λ̅  B．  |x|x≤1  或  ê  C．  tri<x<3}  D．  [x][1≤x≤3]","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"下列选项中两个函数的图象关于𝐲轴对称的是（）A．  y=5^∘  与  y=-(1/5)^x  B．  y=𝒯^c  与  y=(1/7)^x  C．  y=6^∘  与  y=-6^∘  D．  y=4^∘  与  y=x^4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"已知对数函数f(x)=log_xx，一次函数g(x)=2/3x-2/3，则当f(x)的图象位于g(x)的图象下方时X的取值范围为（）A．  ( 0, 1 )∪( 4, +∞ )  B．  ( 0 , 1 ) ∪ ( 3 , + ∞ )  C．  ( 0 , 2 ) ∪ ( 4 , + ∞ )  D．  ( 0 , 2 ) ∪ ( 3 , +∞ )","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0"
"函数y=6^αx+1+1的图象恒过定点（）A．  ( - 1,2 )  B．  ( 0, 1 )  C．  ( 0, 7)  D．  (-1/2,2)","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"已知sinα-cosα=-1/3，则sinacos(a)（）A．  2/9  B．  4/9  C．  𝒟/  D．  8/9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"已知一个扇形的弧长为som，半径为100nm，则该弧所对的圆心角（正角）的角度数为（）A．  (90/π)^∘  B．  90^∘  C．  (π/90)^*  D．  (2/π)^∘","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"如图是底数Q取不同值时指数函数y=a^cr与对数函数y=log_dx的图象，已知Q取1/2,2/3,√(2) ,2，则图中曲线C_1,C_2,C_3,C_4表示的函数式中对应的Q值依次为（）A．  1/2,2/3,√(2) ,2  B．  1/2,2/3,2,√(2)  C．  2,√(2) ,1/2 ,2/3  D．  2,√(2) ,2/3 ,1/2","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"已知函数f(x)=|ln(x+1)|-k有两个零点Q，∂(a<b)，则a+2(b+1)的取值范围是（）A．  [2√(2)-1,+∞)  B．  (2,+∞)  C．  ( 0,2 )  D．  (0,2√(2))","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
"已知函数f(x)={[       (a+5)x-2,x≥1; -x^2+2(a-1)x+a.x<1 ].，∀ x_1,x_2∈ℝ(x_1≠x_2)，( x_1-x_2)[f(x_1)-f( x_2) ]>0，则实数Q的取值范围为（）A．  [-1,0]  B．  [2,3)  C．  [2,3]  D．  [2,+∞)","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"下列函数中，既不是奇函数，也不是偶函数的是（）．A．  y=√(1+x^2)  B．  y=ln(√(1+x^2)-x)  C．  y=2^x+1/2  D．  y=x+Θ^2","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0"
"若Jℳ为函数f( x )=log_Xx+x-2的零点，则Jℳ所在区间为（）A．  (1/2,1)  B．  ( 1,2 )  C．  (2,5/2)  D．  (5/2,3)","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"已知命题p∀x∈ℝ．m x^2+m x+1>0为真命题，则m的取值范围是（）．A．  im|m>4 ⟩  B．  im|m≥4↑  C．  i m|0<m≤4  :  D．  i m|0≤m≤4  ,","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"函数f(x)=(x^2-2x)Θ^3的图象大致是（）A．      B．      C．      D．","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
"命题“∀ x∈[ 1,2]，x^2-a≤0”为真命题的一个充分不必要条件是（）A．  a≤4  B．  a≥4  C．  a≤5  D．  a≥5","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"关于𝐗̅的方程x^2-2a x+1=0的两个实数根χ_1, χ_2，满足0<x_1<1<x_2<2，则常数Q的取值范围是（）A．  ( 0, 1 )  B．  ( 1, +𝒟 )  C．  (1,5/4)  D．  (-∞,5/4)","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"结合不等式的性质，下列说法中正确的是（）A．若  a>b>0  ，则  a c>b c  B．若  a≫b  ，则  a|>|b  C．若  a<b<0  ，则  a^2>a b  D．若  a>b>c  ，则  a/b>a+c/b+c","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"下列选项中不是分段函数的为（）A．  f(x)={[ -x,x<0;  x·x≥0 ].  B．  f(x)=⟨[ (x+1)^2,x≤-1;  x+1, -1<x≤0;  (x+1)^2,x>0 ]  C．  f(x)=x^2+1, x>1-x^2-1, x<2  D．  f(x)=-x+1,x>1(x-1)^2,x≤1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"已知cos(α-β)=-2/3，arctanβ=3，则cos(α+β)=（）A．  - 1/3  B．  1/3  C．  -2/3  D．  𝒟/","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"已知函数f(x)的定义域为ℝ^，且f(1/2)≠0，若f( x+y )+f( x ) f( y )=4x y，则下列结论错误的是（）A．  f(-1/2)=0  B．  f(1/2)=-2  C．函数  f(x-1/2)  是偶函数  D．函数  f(x+1/2)  是减函数","1","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"若函数f(x+2)为偶函数，对任意的𝒳_|，x_2∈[2,+∞)，且x_1≠x_2，都有( x_1-x_2 ) [ f( x_1)-f( x_2 ) ]<0，则（）A．  f(log_26)<f(3/2)<f(log_312)  B．  f(log_312)<f(3/2)<f(log_26)  C．  f(3/2)>f(log_26)>f(log_312)  D．  f(log_312 )>f(log_26)>f(3/2)","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0"
"当0<x≤1/2时，[ 4^X<⋃_Θ∑_Q̅χ ]，则实数Q的取值范围是（）A．  (0,√(2)/2)  B．  (√(2)/2,1)  C．  (1,√(2))  D．  (√(2),2)","0","1","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0"
"若关于𝐗̅的不等式x^2-( a+3 ) x+2a+2<0的解集中恰有3个整数，则实数Q的取值范围为（）A．  i a|-3≤a<-2  i  B．  |a|-3≤a<-2  或  4<a≤5!  C．  |a|-3<a<-2  或  4<a<S}  D．  |a|-3≤a≤-2  或  4≤a≤5!","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"若函数f(x)=1/√(4-x)+√(log_2(x+1))，则函数g(x)=f(2x)/√(x-1)的定义域为（）A．  ( 1,2 )  B．  ( 1,2 ]  C．  ( 1,4 ]  D．  ( 1,4 )","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0"
"若x∈ℝ，则使“x^2<2x”成立的一个必要不充分条件为（）A．  0<x<1  B．  2^x^2>4^x  C．  𝒟/𝒜>1  D．   x>0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"我国著名数学家华罗庚曾说过：“数缺形时少直观，形少数时难入微；数形结合百般好，隔离分家万事休”，在数学学习和研究中，常用函数的图象来研究函数的性质，也常用函数的解析式来琢磨函数的图象特征，如函数f(x)=ex/x^4-1的图象大致形状是（）A．    B．    C．    D．","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0"
"已知f(x+1)是奇函数，当X∋|时，f(x)=x^2，则f((-3)=（）A．  -25  B．  -9  C．9  D．25","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"集合{ α | 45̅+k·180^∘≤α≤90^∘+k·180^∘ , k∈Z}中角𝐕̅的终边在单位圆中的位置（阴影部分）是（）A．    B．    C．    D．","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"若函数f( x )=1/√(k x^2+k x+1)的定义域为R，则实数k的取值范围是（）A．  (0,4)  B．  (0,4]  C．  [0,4)  D．  k<0  或  k≻A","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"满足|1⟩⊆A⫋!↑,2,3↑的集合A的个数为（）A．2  B．3  C．4  D．5","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"若函数f(x)是定义在R上的奇函数，当 x≥0时，f(x)=x(1+x)，则f(-1)等于（）A．  ∂-2  B．  -μ-λ  C．0  D．2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"已知正数a,b满足2a+b=2a b，则a+2b的最小值为（）A．  5/2  B．  9/2  C．5  D．9","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"已知函数f(x)=x+4-2a,x<11+alog_Xx,x≥1，若f(x)的值域为{ - ∅ , + ∅ }，则实数Q的范围是（）A．2  B．  (-∞,2]  C．  (-∞,2)  D．  (0,2|","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"|d=ℒ⟩|ω||β| ∂ | =（　　）A．  √(3)/3  B．  √(λ)/3  C．  -√(3)  D．  {3.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"经调查发现，一杯热茶的热量M会随时间𝐼的增大而减少，它们之间的关系为i=1/ħ√(M_0/M)，其中M_0>0，n∈ℕ^∘且n⩾1．若一杯热茶经过时间l̂_Π̂，热量由M_0减少到M_0/4，再经过时间𝑙_2，热量由M_0/4减少到M_0/8，则t_1/t_2=（）A．2  B．1  C．  1/2  D．  1/4","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
